id,DQD,DQB,DQL,GEME,AH,MTH,FH,RT,FU,HO,GEMN,HAUS,LABE,GRUF,VOLU
DENILD800000gYPF,1000,1300,1000,03456010,33.153,38.33,38.33,1000,31001_2720,5.178,Isterberg,NA,NA,61.404296875,5637.146087926641
DENILD800000jezl,1000,1300,1000,03456010,33.117,34.941,34.941,1000,51009_1610,1.824,Isterberg,NA,NA,1.5078125,95.49683145226021
DENILD800000gYHo,1000,1300,1000,03456010,32.313,37.035,38.358,3100,31001_2720,6.045,Isterberg,NA,NA,386.791015625,1950.8414744164038
DENILD800000gYNy,1000,1300,1000,03456010,31.709,36.825,39.4,3100,31001_2000,7.691,Isterberg,NA,NA,476.4189453125,3050.779600058566
DENILD800000a24P,1000,1300,1000,03456018,31.236,36.179,37.665,3100,31001_2720,6.429,Quendorf,NA,NA,304.7275390625,1732.816623957116
DENILD800000jezb,1000,1300,1000,03456010,33.034,36.014,36.014,1000,51009_1610,2.98,Isterberg,NA,NA,6.51953125,19.42646802209622
DENILD800000hZgr,1000,1300,1000,03456010,32.459,37.585,41.894,3100,31001_1000,9.436,Isterberg,8,Laudiek,58.19140625,1495.5619207897935
DENILD800000a2a1,1000,1300,1000,03456018,31.467,35.225,38.21,3100,31001_2720,6.743,Quendorf,NA,NA,169.2421875,888.6817385677516
DENILD800000a29w,1000,1300,1000,03456018,31.469,46.673,49.565,3100,31001_2720,18.095,Quendorf,NA,NA,67.9169921875,1130.8911526668223
DENILD800000gYLm,1000,1300,1000,03456010,32.359,53.875,55.188,5000,31001_2000,22.828,Isterberg,NA,NA,73.76953125,1631.8322518399111
DENILD800000a27u,1000,1300,1000,03456018,30.487,50.307,50.898,3100,31001_2720,20.412,Quendorf,NA,NA,7.9873046875,1276.4413244246093
DENILD800000p6Uj,1000,1300,1000,03456018,31.6,40.926,42.03,3100,31001_2720,10.429,Quendorf,NA,NA,51.0283203125,504.0777431774931
DENILD800000gYRp,1000,1300,1000,03456010,32.125,37.109,40.857,3100,31001_1000,8.732,Isterberg,9,Laudiek,1.8330078125,621.7580682945778
DENILD800000gYLx,1000,1300,1000,03456010,32.308,54.301,54.301,1000,31001_2000,21.993,Isterberg,NA,NA,49.1669921875,1081.3266971109122
DENILD800000lv9r,1000,1300,1000,03456010,31.772,34.938,34.938,1000,51009_1610,3.166,Isterberg,NA,NA,10.048828125,31.81574029253386
DENILD800000gYId,1000,1300,1000,03456010,32.466,36.229,38.074,3100,31001_2000,5.608,Isterberg,NA,NA,51.076171875,212.46385602777085
DENILD800000gYGT,1000,1300,1000,03456010,32.642,36.142,36.142,NA,31001_2000,3.5,Isterberg,NA,NA,63.8515625,212.46385602777085
DENILD800000a23j,1000,1300,1000,03456018,32.134,37.172,40.23,5000,31001_1000,8.096,Quendorf,2,Brunnenweg,63.7607421875,1517.763573257998
DENILD800000jgRJ,1000,1300,1000,03456018,32.201,36.975,37.566,2100,51009_1610,5.365,Quendorf,NA,NA,36.013671875,172.5158113919613
DENILD800000gYG7,1000,1300,1000,03456010,33.485,36.943,38.465,3100,31001_2000,4.98,Isterberg,NA,NA,43.2265625,158.34478048156072
DENILD800000jgRL,1000,1300,1000,03456018,31.043,34.123,34.413,2100,51009_1610,3.371,Quendorf,NA,NA,21.56640625,66.41872877126762
DENILD800000a21F,1000,1300,1000,03456018,31.864,35.142,35.142,1000,31001_2720,3.278,Quendorf,NA,NA,85.189453125,279.2662171956519
DENILD800000jezj,1000,1300,1000,03456010,33.191,38.411,38.411,1000,51009_1610,5.22,Isterberg,NA,NA,5.171875,26.996315758565828
DENILD800000a280,1000,1300,1000,03456018,30.8,35.841,39.217,5000,31001_1000,8.417,Quendorf,11,Alter Postdamm,10.2861328125,1202.0393214201217
DENILD800000jeze,1000,1300,1000,03456010,32.5,35.842,36.347,2100,51009_1610,3.847,Isterberg,NA,NA,68.755859375,229.71975208603737
DENILD800000hF6l,1000,1300,1000,03456010,31.861,37.682,38.322,2100,51009_1610,6.461,Isterberg,NA,NA,115.958984375,674.974600680794
DENILD800000a23w,1000,1300,1000,03456018,31.269,35.323,38.912,3100,31001_2720,7.643,Quendorf,NA,NA,112.228515625,656.5030153735772
DENILD800000gYPr,1000,1300,1000,03456010,32.477,35.189,40.732,3100,31001_2000,8.255,Isterberg,NA,NA,145.619140625,798.5072831750208
DENILD800000jeDd,1000,1300,1000,03456018,32.058,48.25,48.992,3100,51009_1610,16.934,Quendorf,NA,NA,14.6259765625,242.26589660984075
DENILD800000gYJd,1000,1300,1000,03456010,32.59,35.249,35.801,2100,31001_2000,3.211,Isterberg,NA,NA,87.642578125,233.03786750838708
DENILD800000gYR2,1000,1300,1000,03456010,32.099,35.187,36.937,3100,31001_2000,4.838,Isterberg,NA,NA,40.080078125,158.8408063095571
DENILD800000a24x,1000,1300,1000,03456018,31.374,35.883,40.333,3100,31001_1000,8.959,Quendorf,4,Alter Postdamm,5.513671875,1152.7407881916997
DENILD800000jez8,1000,1300,1000,03456010,32.547,35.775,35.775,1000,51009_1610,3.228,Isterberg,NA,NA,8.8173828125,28.46315469530137
DENILD800000jeza,1000,1300,1000,03456010,32.94,36.005,36.005,1000,51009_1610,3.064,Isterberg,NA,NA,6.52734375,20.006261855059787
DENILD800000gYJT,1000,1300,1000,03456010,32.368,36.297,40.732,3100,31001_2000,8.363,Isterberg,NA,NA,228.267578125,1276.6163858835384
DENILD800000hF6E,1000,1300,1000,03456010,32.226,37.447,40.35,3100,31001_2720,8.124,Isterberg,NA,NA,443.18359375,2697.7824879378654
DENILD800000jeDc,1000,1300,1000,03456010,32.445,36.031,36.031,1000,51009_1610,3.586,Isterberg,NA,NA,51.2841796875,183.91113339019972
DENILD800000a28B,1000,1300,1000,03456018,30.473,35.178,38.058,3100,31001_2720,7.585,Quendorf,NA,NA,292.4599609375,1797.247080438589
DENILD800000a26c,1000,1300,1000,03456018,32.327,35.136,38.042,3100,31001_2720,5.715,Quendorf,NA,NA,51.7666015625,220.7762552431053
DENILD800000a25r,1000,1300,1000,03456018,31.617,36.77,42.048,3100,31001_1000,10.431,Quendorf,14,Alter Postdamm,77.2177734375,8997.537465168189
DENILD800000a21Q,1000,1300,1000,03456018,30.99,35.151,36.165,3100,31001_2720,5.175,Quendorf,NA,NA,1.0859375,1501.3331716544403
DENILD800000a28K,1000,1300,1000,03456018,31.8,37.359,40.043,3100,31001_2720,8.243,Quendorf,NA,NA,112.5703125,693.8215265064973
DENILD800000a263,1000,1300,1000,03456018,31.539,35.576,36.81,3100,31001_2720,5.271,Quendorf,NA,NA,14.5400390625,1897.837155433289
DENILD800000lv9j,1000,1300,1000,03456010,31.135,36.373,37.101,2100,51009_1610,5.965,Isterberg,NA,NA,81.5859375,427.32992756371345
DENILD800000a29L,1000,1300,1000,03456018,31.207,34.911,40.972,3100,31001_2720,9.766,Quendorf,NA,NA,49.962890625,5309.745934823111
DENILD800000a284,1000,1300,1000,03456018,31.597,34.17,34.17,1000,31001_2720,2.573,Quendorf,NA,NA,161.220703125,449.10681942197186
DENILD800000jgXP,1000,1300,1000,03456018,31.864,37.102,38.028,2100,51009_1610,6.164,Quendorf,NA,NA,59.14453125,309.8404508030355
DENILD800000a27S,1000,1300,1000,03456018,30.856,34.255,35.41,2100,31001_2720,4.554,Quendorf,NA,NA,78.552734375,267.15382439320354
DENILD800000gYJ2,1000,1300,1000,03456010,32.464,36.474,38.023,3100,31001_2000,5.559,Isterberg,NA,NA,14.9228515625,370.4839430261452
DENILD800000a22d,1000,1300,1000,03456018,31.045,34.256,34.256,1000,31001_2720,3.211,Quendorf,NA,NA,4.021484375,296.4371342396385
DENILD800000gYOP,1000,1300,1000,03456010,32.201,36.541,40.019,3100,31001_2000,7.818,Isterberg,NA,NA,12.3671875,852.6390691293913
DENILD800000a288,1000,1300,1000,03456018,30.909,33.104,33.104,1000,31001_2720,2.196,Quendorf,NA,NA,35.3955078125,77.69235863646445
DENILD800000jez6,1000,1300,1000,03456010,33.104,38.277,38.277,1000,51009_1610,5.173,Isterberg,NA,NA,7.7421875,40.05055579073403
DENILD800000gYSd,1000,1300,1000,03456010,33.296,38.612,38.612,1000,51003_1201,5.316,Isterberg,NA,NA,3.7734375,20.06420005998582
DENILD800000jezh,1000,1300,1000,03456010,33.166,36.301,36.301,1000,51009_1610,3.135,Isterberg,NA,NA,25.83203125,80.98393290258113
DENILD800000a21u,1000,1300,1000,03456018,30.82,33.383,33.383,1000,31001_2000,2.563,Quendorf,NA,NA,23.9775390625,61.45279084360557
DENILD800000lv9t,1000,1300,1000,03456010,31.153,36.115,40.279,5000,31001_2720,9.126,Isterberg,NA,NA,19.6337890625,28208.7427146315
DENILD800000a28V,1000,1300,1000,03456018,30.782,34.77,40.073,3100,31001_2720,9.291,Quendorf,NA,NA,127.4248046875,846.0969585009585
DENILD800000jeD9,1000,1300,1000,03456010,32.586,35.661,35.661,1000,51009_1610,3.075,Isterberg,NA,NA,5.5546875,17.081457409972767
DENILD800000hF6K,1000,1300,1000,03456010,32.552,37.472,37.472,1000,31001_2000,4.921,Isterberg,NA,NA,425.4072265625,2093.009571474188
DENILD800000a27J,1000,1300,1000,03456018,30.89,37.864,38.93,5000,31001_2720,8.04,Quendorf,NA,NA,44.2412109375,330.2361797934867
DENILD800000a28v,1000,1300,1000,03456018,30.815,43.13,43.13,1000,31001_2720,12.315,Quendorf,NA,NA,40.8662109375,503.2563665428478
DENILD800000a25g,1000,1300,1000,03456018,30.819,37.517,39.133,3100,31001_1000,8.314,Quendorf,9,Langenfoort,54.845703125,1324.2538551809141
DENILD800000a243,1000,1300,1000,03456018,30.847,35.002,38.321,5000,31001_2720,7.474,Quendorf,NA,NA,75.62890625,3751.500949557703
DENILD800000gYRi,1000,1300,1000,03456010,32.149,36.075,37.792,3100,31001_2000,5.643,Isterberg,NA,NA,258.154296875,1235.154035865251
DENILD800000gYNb,1000,1300,1000,03456010,32.329,42.113,43.275,5000,31001_2720,10.946,Isterberg,NA,NA,17.298828125,178.60224621248082
DENILD800000jezc,1000,1300,1000,03456010,32.642,35.775,35.775,1000,51009_1610,3.134,Isterberg,NA,NA,26.208984375,82.11216885178516
DENILD800000a27N,1000,1300,1000,03456018,32.549,39.304,44.056,3100,31001_1000,11.507,Quendorf,150,Nordhorner Straße,31.138671875,847.8951880374415
DENILD800000gYKW,1000,1300,1000,03456010,32.204,35.698,37.896,3100,31001_2000,5.692,Isterberg,NA,NA,52.712890625,3825.3342880779246
DENILD800000a27r,1000,1300,1000,03456018,30.733,34.72,39.502,3100,31001_1000,8.769,Quendorf,11,Langenfoort,2.451171875,579.7069994308908
DENILD800000gYOY,1000,1300,1000,03456010,32.571,38.577,42.007,5000,31001_1000,9.436,Isterberg,7,Laudiek,17.439453125,2015.3571669210123
DENILD800000a22b,1000,1300,1000,03456018,31.312,36.195,36.195,1000,31001_2720,4.883,Quendorf,NA,NA,4.1396484375,696.2204675898208
DENILD800000gYJD,1000,1300,1000,03456010,33.128,38.967,41.243,3100,31001_1000,8.115,Isterberg,5,Laudiek,18.177734375,1713.0990197108836
DENILD800000a21k,1000,1300,1000,03456018,31.666,36.475,41.426,3100,31001_1000,9.76,Quendorf,3,Im Hach,8.65625,1648.014175211396
DENILD800000a281,1000,1300,1000,03456018,30.784,36.427,41.655,3100,31001_2720,10.872,Quendorf,NA,NA,162.310546875,1199.071178333154
DENILD800000a27C,1000,1300,1000,03456018,31.968,35.666,42.066,3100,31001_1000,10.098,Quendorf,4,Brunnenweg,216.671875,1494.8653294486087
DENILD800000a234,1000,1300,1000,03456018,30.768,33.089,33.089,1000,31001_2720,2.321,Quendorf,NA,NA,46.5146484375,107.96081598333815
DENILD800000gYPV,1000,1300,1000,03456010,30.543,33.167,36.777,3100,31001_2000,6.234,Isterberg,NA,NA,74.2685546875,328.94078215585387
DENILD800000mLxj,1000,1300,1000,03456010,30.621,45.942,48.298,3100,31001_2720,17.677,Isterberg,NA,NA,9.8349609375,1516.9557335890536
DENILD800000jcuG,1000,1300,1000,03456010,30.534,35.754,35.754,1000,51009_1610,5.219,Isterberg,NA,NA,2.2314453125,11.647276383183147
DENILD800000jdKH,1000,1300,1000,03456010,31.879,49.447,49.447,1000,31001_2000,17.569,Isterberg,NA,NA,54.3427734375,954.6974024061781
DENILD800000jdqH,1000,1300,1000,03456010,29.979,32.609,32.609,1000,51009_1610,2.631,Isterberg,NA,NA,32.61328125,85.77325251323487
DENILD800000gYLw,1000,1300,1000,03456010,32.263,38.322,40.957,3100,31001_1000,8.693,Isterberg,7,Birkenweg,98.595703125,660.8123418921227
DENILD800000gYHH,1000,1300,1000,03456010,32.166,35.863,37.581,3100,31001_2000,5.415,Isterberg,NA,NA,22.6611328125,95.0322133939349
DENILD800000gYPz,1000,1300,1000,03456010,32.148,35.077,36.603,3100,31001_2000,4.454,Isterberg,NA,NA,31.4541015625,116.13491533356897
DENILD800000gYK8,1000,1300,1000,03456010,31.73,36.636,40.984,3100,31001_1000,9.254,Isterberg,2,Isterbergweg,284.1904296875,1765.026409958229
DENILD800000gYQ2,1000,1300,1000,03456010,32.297,35.204,37.844,3100,31001_2720,5.547,Isterberg,NA,NA,144.6669921875,611.5421614281443
DENILD800000mLxp,1000,1300,1000,03456010,31.115,34.168,35.601,3100,31001_2000,4.486,Isterberg,NA,NA,0.7294921875,267.88704316978726
DENILD800000gYPQ,1000,1300,1000,03456010,31.728,35.228,35.228,NA,31001_2500,3.5,Isterberg,NA,NA,13.359375,267.88704316978726
DENILD800000gYJp,1000,1300,1000,03456010,31.53,34.564,36.071,3100,31001_2000,4.541,Isterberg,NA,NA,45.859375,173.73575912777488
DENILD800000gYQy,1000,1300,1000,03456010,30.335,33.913,36.436,3100,31001_2720,6.102,Isterberg,NA,NA,255.123046875,1235.1969832662373
DENILD800000jcAD,1000,1300,1000,03456010,31.125,37.5,37.5,NA,51009_1610,6.375,Isterberg,NA,NA,256.3671875,1235.1969832662373
DENILD800000gYQ1,1000,1300,1000,03456010,30.504,36.533,41.317,5000,31001_2720,10.813,Isterberg,NA,NA,296.78125,10004.523459464197
DENILD800000gYJN,1000,1300,1000,03456010,30.079,33.632,37.03,9999,31001_1000,6.951,Isterberg,6A,Neerlager Postdamm,149.67578125,738.7660972125689
DENILD800000gYGR,1000,1300,1000,03456010,32.223,35.723,35.723,NA,31001_2000,3.5,Isterberg,NA,NA,158.6875,738.7660972125689
DENILD800000u9Po,1000,1300,1000,03456010,32.588,34.71,34.71,1000,31001_2000,2.122,Isterberg,NA,NA,35.1455078125,74.57783854303712
DENILD800000gYMv,1000,1300,1000,03456010,31.397,34.31,34.31,1000,31001_2000,2.913,Isterberg,NA,NA,25.2529296875,73.56038101423592
DENILD800000gYKd,1000,1300,1000,03456010,31.355,34.855,34.855,NA,31001_2500,3.5,Isterberg,NA,NA,25.25,73.56038101423592
DENILD800000gYLk,1000,1300,1000,03456010,31.336,35.635,40.264,3100,31001_1000,8.929,Isterberg,8,Siedlungsstraße,3.16015625,627.2910495139963
DENILD800000jcx2,1000,1300,1000,03456010,30.211,35.276,35.276,1000,51009_1610,5.065,Isterberg,NA,NA,284.44921875,1440.7344686536164
DENILD800000gYMr,1000,1300,1000,03456010,30.928,33.917,33.917,1000,31001_2720,2.989,Isterberg,NA,NA,17.056640625,260.30147820903204
DENILD800000gYR7,1000,1300,1000,03456010,30.123,34.439,34.439,1000,31001_2000,4.316,Isterberg,NA,NA,15.146484375,83.6228237019968
DENILD800000gYMa,1000,1300,1000,03456010,31.095,35.874,39.962,3100,31001_1000,8.867,Isterberg,9,Bahnhofstraße,73.095703125,1863.9135831967196
DENILD800000gYQh,1000,1300,1000,03456010,30.903,34.888,37.179,3100,31001_2000,6.276,Isterberg,NA,NA,12.966796875,396.48146801711806
DENILD800000uhiQ,1000,1300,1000,03456010,32.507,35.853,37.548,3100,31001_2000,5.041,Isterberg,NA,NA,0.7236328125,271.2646108734626
DENILD800000gYOu,1000,1300,1000,03456010,31.684,36.098,40.144,3100,31001_2000,8.46,Isterberg,NA,NA,247.83203125,1595.2903741943705
DENILD800000jcN7,1000,1300,1000,03456010,30.763,34.43,40.766,3100,31001_1000,10.002,Isterberg,2,Schulweg,95.541015625,653.0355182884927
DENILD800000gYM6,1000,1300,1000,03456010,30.24,41.814,42.447,3100,31001_2000,12.207,Isterberg,NA,NA,30.880859375,367.2035694370451
DENILD800000gYIH,1000,1300,1000,03456010,31.288,43.471,43.471,1000,31001_2000,12.183,Isterberg,NA,NA,72.9638671875,888.9179570859714
DENILD800000ltuG,1000,1300,1000,03456010,31.98,36.065,36.065,1000,51009_1610,4.085,Isterberg,NA,NA,1.775390625,7.257149554598875
DENILD800000jd8R,1000,1300,1000,03456010,31.696,36.568,39.148,3100,51009_1610,7.452,Isterberg,NA,NA,19.2685546875,118.73895242563025
DENILD800000gYGD,1000,1300,1000,03456010,32.123,36.214,38.906,3100,31001_2000,6.783,Isterberg,NA,NA,217.466796875,10053.951686145201
DENILD800000gYHv,1000,1300,1000,03456010,29.631,47.833,49.721,3100,31001_2000,20.09,Isterberg,NA,NA,45.244140625,866.2665521247056
DENILD800000uhiP,1000,1300,1000,03456010,32.31,34.545,35.196,3100,31001_2000,2.886,Isterberg,NA,NA,6.4423828125,16.496124080837063
DENILD800000ipUG,1000,1300,1000,03456010,31.342,37.426,40.437,3100,31001_1000,9.096,Isterberg,7,Siedlungsstraße,0.0986328125,1050.3646412017583
DENILD800000gYIX,1000,1300,1000,03456010,31.323,35.579,39.377,3100,31001_1000,8.054,Isterberg,6,Siedlungsstraße,70.162109375,431.85920716267844
DENILD800000lXPt,1000,1300,1000,03456010,32.97,36.47,36.47,NA,51003_1201,3.5,Isterberg,NA,NA,70.1640625,431.85920716267844
DENILD800000gYMe,1000,1300,1000,03456010,32.157,37.072,40.072,3100,31001_1000,7.915,Isterberg,9,Birkenweg,11.33984375,737.8164186442576
DENILD800000kOsl,1000,1300,1000,03456010,30.213,32.776,32.776,1000,51003_1201,2.563,Isterberg,NA,NA,209.015625,535.7687818561342
DENILD800000gYJe,1000,1300,1000,03456010,30.355,33.267,33.267,1000,31001_3000,2.912,Isterberg,NA,NA,25.833984375,204.4765569096214
DENILD800000gYRO,1000,1300,1000,03456010,31.355,35.788,39.68,5000,31001_1000,8.324,Isterberg,1,Isterbergweg,8.17578125,4124.011951936344
DENILD800000jd3R,1000,1300,1000,03456010,32.2,34.93,34.93,1000,51009_1610,2.73,Isterberg,NA,NA,13.5009765625,36.85748430596222
DENILD800000jcol,1000,1300,1000,03456010,30.29,34.842,38.865,3100,31001_1000,8.574,Isterberg,2,Nordbeckstraße,167.578125,977.2132240446416
DENILD800000gYLn,1000,1300,1000,03456010,31.818,35.191,40.879,3100,31001_1000,9.061,Isterberg,1,Feldstraße,30.0439453125,1141.3313939882987
DENILD800000gYJc,1000,1300,1000,03456010,31.866,36.978,40.617,3100,31001_1000,8.752,Isterberg,1,Siedlungsstraße,2.6357421875,664.9141845576781
DENILD800000poHl,1000,1300,1000,03456010,32.481,37.321,41.318,3100,31001_1000,8.836,Isterberg,5,Eichenweg,1.869140625,727.195038324392
DENILD800000gYRI,1000,1300,1000,03456010,30.135,32.498,35.447,3100,31001_2000,5.312,Isterberg,NA,NA,50.8203125,195.1629429106292
DENILD800000gYGU,1000,1300,1000,03456010,30.842,35.717,40.167,3100,31001_1000,9.325,Isterberg,5,Neerlager Postdamm,110.640625,785.5459352193388
DENILD800000ipUI,1000,1300,1000,03456010,31.347,34.205,34.516,2100,51009_1610,3.169,Isterberg,NA,NA,16.4697265625,47.07081820216342
DENILD800000t2mZ,1000,1300,1000,03456010,31.84,36.393,36.393,1000,31001_2000,4.553,Isterberg,NA,NA,27.46875,145.58341342561098
DENILD800000gYJM,1000,1300,1000,03456010,32.037,35.058,36.743,3100,31001_2720,4.706,Isterberg,NA,NA,4.28125,244.91321397107842
DENILD800000jcjt,1000,1300,1000,03456010,30.577,34.272,34.888,2100,51009_1610,4.311,Isterberg,NA,NA,18.1943359375,67.23836482725484
DENILD800000gYGu,1000,1300,1000,03456010,31.179,34.157,35.197,3100,31001_2000,4.018,Isterberg,NA,NA,110.125,358.9562231063987
DENILD800000uMjG,1000,1300,1000,03456010,32.195,35.32,35.32,1000,31001_2000,3.125,Isterberg,NA,NA,0.451171875,214.61330642098565
DENILD800000uhj1,1000,1300,1000,03456010,32.44,37.955,41.624,3100,31001_1000,9.184,Isterberg,3,Eichenweg,111.40234375,747.0917736897602
DENILD800000gYRL,1000,1300,1000,03456010,30.437,34.572,38.53,3100,31001_1000,8.092,Isterberg,10,Neerlager Postdamm,12.1484375,480.10943856638505
DENILD800000ipUJ,1000,1300,1000,03456010,31.258,35.391,37.397,3100,31001_2000,6.139,Isterberg,NA,NA,40.6064453125,564.0908448402234
DENILD800000gYKZ,1000,1300,1000,03456010,30.628,38.86,38.86,NA,31001_2000,8.232,Isterberg,NA,NA,130.53125,564.0908448402234
DENILD800000hEfF,1000,1300,1000,03456010,30.856,36.519,40.149,3100,31001_1210,9.294,Isterberg,3,Löschstraße,195.673828125,1258.7597079236414
DENILD800000gYMQ,1000,1300,1000,03456010,30.144,47.72,47.72,1000,31001_2000,17.575,Isterberg,NA,NA,11.9677734375,210.34152698794927
DENILD800000jd3X,1000,1300,1000,03456010,31.755,38.35,38.35,NA,51009_1610,6.595,Isterberg,NA,NA,11.96875,210.34152698794927
DENILD800000gYNo,1000,1300,1000,03456010,32.103,34.993,36.387,3100,31001_2000,4.284,Isterberg,NA,NA,62.384765625,190.97267039185175
DENILD800000gYKO,1000,1300,1000,03456010,31.728,36.219,41.439,3100,31001_1000,9.711,Isterberg,7,Feldstraße,4.748046875,1117.457380665487
DENILD800000sifq,1000,1300,1000,03456010,30.166,35.385,39.527,3100,31001_1000,9.36,Isterberg,13,Neerlager Postdamm,6.23828125,1108.682743208867
DENILD800000gYKu,1000,1300,1000,03456010,30.903,36.621,39.325,5000,31001_1000,8.422,Isterberg,11,Bahnhofstraße,23.96484375,782.1232266094682
DENILD800000uMjM,1000,1300,1000,03456010,32.268,36.976,40.937,3100,31001_1000,8.668,Isterberg,16,Eichenweg,0.0380859375,742.6428306009236
DENILD800000gYNF,1000,1300,1000,03456010,32.441,35.328,37.649,3100,31001_2000,5.207,Isterberg,NA,NA,35.576171875,144.05842438009938
DENILD800000jd3O,1000,1300,1000,03456010,31.563,34.173,34.173,1000,51009_1610,2.61,Isterberg,NA,NA,22.685546875,61.46076545500729
DENILD800000gYGg,1000,1300,1000,03456010,31.631,34.562,37.409,3100,31001_2000,5.779,Isterberg,NA,NA,0.0546875,362.2730349881181
DENILD800000jcju,1000,1300,1000,03456010,30.538,33.798,34.399,2100,51009_1610,3.861,Isterberg,NA,NA,13.86328125,45.198373637159975
DENILD800000gYON,1000,1300,1000,03456010,31.673,35.791,39.073,3100,31001_2000,7.4,Isterberg,NA,NA,13.7548828125,556.7318090709725
DENILD800000gYJ1,1000,1300,1000,03456010,31.507,35.017,38.53,3100,31001_2000,7.023,Isterberg,NA,NA,7.97265625,483.2999387812176
DENILD800000jd3W,1000,1300,1000,03456010,32.324,38.12,38.12,NA,51009_1610,5.796,Isterberg,NA,NA,70.5859375,483.2999387812176
DENILD800000gYNg,1000,1300,1000,03456010,32.357,36.581,41.69,3100,31001_1210,9.333,Isterberg,5,Feldstraße,121.140625,821.1860456336676
DENILD800000gYQv,1000,1300,1000,03456010,30.765,35.005,37.622,3100,31001_2000,6.857,Isterberg,NA,NA,104.8203125,581.5971856515093
DENILD800000gYN6,1000,1300,1000,03456010,31.549,34.54,35.98,5000,31001_2000,4.431,Isterberg,NA,NA,53.744140625,190.5962337712371
DENILD800000gYKU,1000,1300,1000,03456010,32.063,34.81,34.81,1000,31001_2000,2.747,Isterberg,NA,NA,1.64453125,112.68984057030676
DENILD800000gYNk,1000,1300,1000,03456010,32.089,36.369,41.42,3100,31001_1000,9.332,Isterberg,4,Birkenweg,138.84765625,944.9982948917805
DENILD800000jcNa,1000,1300,1000,03456010,30.8,46.738,47.386,2100,51009_1610,16.585,Isterberg,NA,NA,29.9296875,480.7201345226267
DENILD800000gYNT,1000,1300,1000,03456010,31.295,33.32,33.32,1000,31001_2000,2.025,Isterberg,NA,NA,10.8115234375,63.78145989255131
DENILD800000gYPu,1000,1300,1000,03456010,30.424,35.834,39.034,3100,31001_2000,8.61,Isterberg,NA,NA,74.2763671875,7228.993990060923
DENILD800000gYH8,1000,1300,1000,03456010,31.04,34.54,34.54,NA,31001_2720,3.5,Isterberg,NA,NA,1791.0,7228.993990060923
